index,consumption_good,round,name
7594,30,75,firm75
7595,71,75,firm0
7596,68,75,firm39
7597,78,75,firm70
7598,58,75,firm18
7599,66,75,firm49
7600,66,75,firm80
7601,39,76,firm13
7602,69,76,firm44
7603,73,76,firm67
7604,73,76,firm98
7605,79,76,firm31
7606,41,76,firm62
7607,73,76,firm93
7608,79,76,firm10
7609,63,76,firm41
7610,69,76,firm72
7611,63,76,firm5
7612,67,76,firm36
7613,73,76,firm59
7614,65,76,firm90
7615,55,76,firm23
7616,63,76,firm54
7617,77,76,firm85
7618,66,76,firm2
7619,63,76,firm33
7620,73,76,firm64
7621,58,76,firm28
7622,47,76,firm51
7623,71,76,firm82
7624,75,76,firm15
7625,77,76,firm46
7626,73,76,firm77
7627,77,76,firm25
7628,59,76,firm56
7629,75,76,firm95
7630,75,76,firm20
7631,50,76,firm43
7632,71,76,firm74
7633,79,76,firm7
7634,67,76,firm38
7635,71,76,firm69
7636,73,76,firm17
7637,73,76,firm48
7638,79,76,firm87
7639,55,76,firm12
7640,73,76,firm35
7641,63,76,firm66
7642,51,76,firm97
7643,71,76,firm30
7644,66,76,firm61
7645,59,76,firm92
7646,77,76,firm9
7647,76,76,firm40
7648,71,76,firm79
7649,79,76,firm4
7650,59,76,firm27
7651,59,76,firm58
7652,67,76,firm89
7653,41,76,firm22
7654,69,76,firm53
7655,61,76,firm84
7656,71,76,firm1
7657,77,76,firm32
7658,35,76,firm71
7659,45,76,firm19
7660,47,76,firm50
7661,77,76,firm81
7662,66,76,firm14
7663,63,76,firm45
7664,74,76,firm76
7665,77,76,firm99
7666,75,76,firm24
7667,77,76,firm63
7668,79,76,firm94
7669,63,76,firm11
7670,79,76,firm42
7671,79,76,firm73
7672,77,76,firm6
7673,76,76,firm37
7674,61,76,firm68
7675,73,76,firm91
7676,71,76,firm16
7677,79,76,firm55
7678,49,76,firm86
7679,72,76,firm3
7680,67,76,firm34
7681,79,76,firm65
7682,67,76,firm96
7683,69,76,firm29
7684,58,76,firm60
7685,67,76,firm83
7686,64,76,firm8
7687,75,76,firm47
7688,57,76,firm78
7689,79,76,firm26
7690,77,76,firm57
7691,49,76,firm88
7692,59,76,firm21
7693,65,76,firm52
7694,31,76,firm75
7695,72,76,firm0
7696,69,76,firm39
7697,79,76,firm70
7698,59,76,firm18
7699,67,76,firm49
7700,67,76,firm80
7701,40,77,firm13
7702,70,77,firm44
7703,74,77,firm67
7704,74,77,firm98
7705,80,77,firm31
7706,40,77,firm62
7707,74,77,firm93
7708,80,77,firm10
7709,64,77,firm41
7710,70,77,firm72
7711,64,77,firm5
7712,68,77,firm36
7713,74,77,firm59
7714,66,77,firm90
7715,56,77,firm23
7716,64,77,firm54
7717,78,77,firm85
7718,67,77,firm2
7719,64,77,firm33
7720,74,77,firm64
7721,59,77,firm28
7722,48,77,firm51
7723,72,77,firm82
7724,76,77,firm15
7725,78,77,firm46
7726,74,77,firm77
7727,78,77,firm25
7728,58,77,firm56
7729,76,77,firm95
7730,76,77,firm20
7731,51,77,firm43
7732,72,77,firm74
7733,80,77,firm7
7734,68,77,firm38
7735,72,77,firm69
7736,74,77,firm17
7737,74,77,firm48
7738,80,77,firm87
7739,56,77,firm12
7740,74,77,firm35
7741,64,77,firm66
7742,52,77,firm97
7743,72,77,firm30
7744,67,77,firm61
7745,60,77,firm92
7746,78,77,firm9
7747,77,77,firm40
7748,72,77,firm79
7749,80,77,firm4
7750,60,77,firm27
7751,60,77,firm58
7752,68,77,firm89
7753,42,77,firm22
7754,70,77,firm53
7755,62,77,firm84
7756,72,77,firm1
7757,78,77,firm32
7758,36,77,firm71
7759,46,77,firm19
7760,48,77,firm50
7761,78,77,firm81
7762,67,77,firm14
7763,64,77,firm45
7764,75,77,firm76
7765,78,77,firm99
7766,76,77,firm24
7767,78,77,firm63
7768,80,77,firm94
7769,64,77,firm11
7770,80,77,firm42
7771,80,77,firm73
7772,78,77,firm6
7773,77,77,firm37
7774,60,77,firm68
7775,74,77,firm91
7776,72,77,firm16
7777,80,77,firm55
7778,50,77,firm86
7779,73,77,firm3
7780,66,77,firm34
7781,80,77,firm65
7782,68,77,firm96
7783,70,77,firm29
7784,59,77,firm60
7785,68,77,firm83
7786,65,77,firm8
7787,76,77,firm47
7788,58,77,firm78
7789,80,77,firm26
7790,78,77,firm57
7791,50,77,firm88
7792,60,77,firm21
7793,66,77,firm52
7794,32,77,firm75
7795,73,77,firm0
7796,70,77,firm39
7797,80,77,firm70
7798,60,77,firm18
7799,66,77,firm49
7800,68,77,firm80
7801,39,78,firm13
7802,71,78,firm44
7803,75,78,firm67
7804,75,78,firm98
7805,81,78,firm31
7806,39,78,firm62
7807,75,78,firm93
7808,81,78,firm10
7809,65,78,firm41
7810,71,78,firm72
7811,65,78,firm5
7812,69,78,firm36
7813,75,78,firm59
7814,67,78,firm90
7815,57,78,firm23
7816,65,78,firm54
7817,79,78,firm85
7818,68,78,firm2
7819,65,78,firm33
7820,75,78,firm64
7821,60,78,firm28
7822,49,78,firm51
7823,73,78,firm82
7824,77,78,firm15
7825,79,78,firm46
7826,75,78,firm77
7827,79,78,firm25
7828,59,78,firm56
7829,77,78,firm95
7830,77,78,firm20
7831,52,78,firm43
7832,73,78,firm74
7833,81,78,firm7
7834,69,78,firm38
7835,73,78,firm69
7836,75,78,firm17
7837,73,78,firm48
7838,81,78,firm87
7839,57,78,firm12
7840,75,78,firm35
7841,65,78,firm66
7842,53,78,firm97
7843,73,78,firm30
7844,68,78,firm61
7845,61,78,firm92
7846,79,78,firm9
7847,78,78,firm40
7848,71,78,firm79
7849,81,78,firm4
7850,61,78,firm27
7851,61,78,firm58
7852,69,78,firm89
7853,43,78,firm22
7854,71,78,firm53
7855,63,78,firm84
7856,73,78,firm1
7857,79,78,firm32
7858,37,78,firm71
7859,47,78,firm19
7860,49,78,firm50
7861,79,78,firm81
7862,68,78,firm14
7863,65,78,firm45
7864,76,78,firm76
7865,79,78,firm99
7866,77,78,firm24
7867,79,78,firm63
7868,81,78,firm94
7869,65,78,firm11
7870,81,78,firm42
7871,81,78,firm73
7872,79,78,firm6
7873,78,78,firm37
7874,61,78,firm68
7875,75,78,firm91
7876,73,78,firm16
7877,81,78,firm55
7878,51,78,firm86
7879,74,78,firm3
7880,67,78,firm34
7881,81,78,firm65
7882,69,78,firm96
7883,71,78,firm29
7884,60,78,firm60
7885,69,78,firm83
7886,66,78,firm8
7887,77,78,firm47
7888,59,78,firm78
7889,81,78,firm26
7890,79,78,firm57
7891,51,78,firm88
7892,61,78,firm21
7893,67,78,firm52
7894,33,78,firm75
7895,74,78,firm0
7896,71,78,firm39
7897,81,78,firm70
7898,61,78,firm18
7899,67,78,firm49
7900,69,78,firm80
7901,40,79,firm13
7902,72,79,firm44
7903,76,79,firm67
7904,76,79,firm98
7905,82,79,firm31
7906,40,79,firm62
7907,76,79,firm93
7908,82,79,firm10
7909,66,79,firm41
7910,72,79,firm72
7911,66,79,firm5
7912,70,79,firm36
7913,76,79,firm59
7914,66,79,firm90
7915,58,79,firm23
7916,66,79,firm54
7917,80,79,firm85
7918,69,79,firm2
7919,66,79,firm33
7920,76,79,firm64
7921,59,79,firm28
7922,50,79,firm51
7923,74,79,firm82
7924,78,79,firm15
7925,80,79,firm46
7926,76,79,firm77
7927,80,79,firm25
7928,60,79,firm56
7929,78,79,firm95
7930,78,79,firm20
7931,53,79,firm43
7932,74,79,firm74
7933,82,79,firm7
7934,70,79,firm38
7935,74,79,firm69
7936,76,79,firm17
7937,72,79,firm48
7938,82,79,firm87
7939,58,79,firm12
7940,76,79,firm35
7941,66,79,firm66
7942,54,79,firm97
7943,74,79,firm30
7944,69,79,firm61
7945,62,79,firm92
7946,80,79,firm9
7947,79,79,firm40
7948,72,79,firm79
7949,82,79,firm4
7950,62,79,firm27
7951,62,79,firm58
7952,70,79,firm89
7953,44,79,firm22
7954,72,79,firm53
7955,64,79,firm84
7956,74,79,firm1
7957,80,79,firm32
7958,38,79,firm71
7959,48,79,firm19
7960,50,79,firm50
7961,80,79,firm81
7962,69,79,firm14
7963,64,79,firm45
7964,77,79,firm76
7965,80,79,firm99
7966,78,79,firm24
7967,80,79,firm63
7968,82,79,firm94
7969,66,79,firm11
7970,82,79,firm42
7971,82,79,firm73
7972,80,79,firm6
7973,79,79,firm37
7974,60,79,firm68
7975,76,79,firm91
7976,74,79,firm16
7977,82,79,firm55
7978,52,79,firm86
7979,75,79,firm3
7980,68,79,firm34
7981,82,79,firm65
7982,70,79,firm96
7983,72,79,firm29
7984,61,79,firm60
7985,68,79,firm83
7986,67,79,firm8
7987,76,79,firm47
7988,60,79,firm78
7989,82,79,firm26
7990,80,79,firm57
7991,50,79,firm88
7992,62,79,firm21
7993,68,79,firm52
7994,34,79,firm75
7995,75,79,firm0
7996,70,79,firm39
7997,82,79,firm70
7998,62,79,firm18
7999,68,79,firm49
8000,70,79,firm80
8001,41,80,firm13
8002,73,80,firm44
8003,77,80,firm67
8004,77,80,firm98
8005,83,80,firm31
8006,41,80,firm62
8007,77,80,firm93
8008,83,80,firm10
8009,67,80,firm41
8010,73,80,firm72
8011,67,80,firm5
8012,71,80,firm36
8013,77,80,firm59
8014,67,80,firm90
8015,59,80,firm23
8016,67,80,firm54
8017,81,80,firm85
8018,70,80,firm2
8019,67,80,firm33
8020,77,80,firm64
8021,58,80,firm28
8022,51,80,firm51
8023,75,80,firm82
8024,79,80,firm15
8025,81,80,firm46
8026,77,80,firm77
8027,81,80,firm25
8028,61,80,firm56
8029,79,80,firm95
8030,79,80,firm20
8031,54,80,firm43
8032,75,80,firm74
8033,83,80,firm7
8034,71,80,firm38
8035,75,80,firm69
8036,77,80,firm17
8037,71,80,firm48
8038,83,80,firm87
8039,59,80,firm12
8040,77,80,firm35
8041,67,80,firm66
8042,55,80,firm97
8043,75,80,firm30
8044,70,80,firm61
8045,63,80,firm92
8046,81,80,firm9
8047,80,80,firm40
8048,73,80,firm79
8049,83,80,firm4
8050,63,80,firm27
8051,63,80,firm58
8052,71,80,firm89
8053,45,80,firm22
8054,73,80,firm53
8055,65,80,firm84
8056,75,80,firm1
8057,81,80,firm32
8058,39,80,firm71
8059,49,80,firm19
8060,51,80,firm50
8061,81,80,firm81
8062,70,80,firm14
8063,63,80,firm45
8064,78,80,firm76
8065,81,80,firm99
8066,79,80,firm24
8067,81,80,firm63
8068,83,80,firm94
8069,67,80,firm11
8070,83,80,firm42
8071,81,80,firm73
8072,81,80,firm6
8073,80,80,firm37
8074,59,80,firm68
8075,77,80,firm91
8076,75,80,firm16
8077,83,80,firm55
8078,53,80,firm86
8079,76,80,firm3
8080,69,80,firm34
8081,83,80,firm65
8082,71,80,firm96
8083,73,80,firm29
8084,62,80,firm60
8085,69,80,firm83
8086,68,80,firm8
8087,77,80,firm47
8088,61,80,firm78
8089,83,80,firm26
8090,81,80,firm57
8091,51,80,firm88
8092,63,80,firm21
8093,69,80,firm52
8094,35,80,firm75
8095,76,80,firm0
8096,69,80,firm39
8097,83,80,firm70
8098,63,80,firm18
8099,69,80,firm49
8100,69,80,firm80
8101,42,81,firm13
8102,74,81,firm44
8103,78,81,firm67
8104,78,81,firm98
8105,84,81,firm31
8106,42,81,firm62
8107,78,81,firm93
8108,84,81,firm10
8109,68,81,firm41
8110,74,81,firm72
8111,68,81,firm5
8112,72,81,firm36
8113,78,81,firm59
8114,68,81,firm90
8115,60,81,firm23
8116,66,81,firm54
8117,82,81,firm85
8118,71,81,firm2
8119,68,81,firm33
8120,78,81,firm64
8121,59,81,firm28
8122,52,81,firm51
8123,76,81,firm82
8124,80,81,firm15
8125,82,81,firm46
8126,78,81,firm77
8127,82,81,firm25
8128,62,81,firm56
8129,78,81,firm95
8130,80,81,firm20
8131,55,81,firm43
8132,76,81,firm74
8133,84,81,firm7
8134,72,81,firm38
8135,76,81,firm69
8136,78,81,firm17
8137,70,81,firm48
8138,84,81,firm87
8139,60,81,firm12
8140,78,81,firm35
8141,68,81,firm66
8142,56,81,firm97
8143,76,81,firm30
8144,71,81,firm61
8145,64,81,firm92
8146,82,81,firm9
8147,81,81,firm40
8148,74,81,firm79
8149,84,81,firm4
8150,64,81,firm27
8151,64,81,firm58
8152,70,81,firm89
8153,46,81,firm22
8154,74,81,firm53
8155,66,81,firm84
8156,76,81,firm1
8157,82,81,firm32
8158,40,81,firm71
8159,50,81,firm19
8160,52,81,firm50
8161,82,81,firm81
8162,71,81,firm14
8163,62,81,firm45
8164,79,81,firm76
8165,82,81,firm99
8166,80,81,firm24
8167,82,81,firm63
8168,84,81,firm94
8169,68,81,firm11
8170,84,81,firm42
8171,80,81,firm73
8172,82,81,firm6
8173,81,81,firm37
8174,60,81,firm68
8175,78,81,firm91
8176,76,81,firm16
8177,84,81,firm55
8178,54,81,firm86
8179,77,81,firm3
8180,70,81,firm34
8181,84,81,firm65
8182,72,81,firm96
8183,74,81,firm29
8184,63,81,firm60
8185,70,81,firm83
8186,69,81,firm8
8187,78,81,firm47
8188,62,81,firm78
8189,84,81,firm26
8190,82,81,firm57
8191,50,81,firm88
8192,64,81,firm21
8193,70,81,firm52
8194,36,81,firm75
8195,77,81,firm0
8196,68,81,firm39
8197,84,81,firm70
8198,64,81,firm18
8199,70,81,firm49
8200,68,81,firm80
8201,43,82,firm13
8202,75,82,firm44
8203,79,82,firm67
8204,79,82,firm98
8205,85,82,firm31
8206,41,82,firm62
8207,79,82,firm93
8208,85,82,firm10
8209,69,82,firm41
8210,75,82,firm72
8211,69,82,firm5
8212,73,82,firm36
8213,79,82,firm59
8214,69,82,firm90
8215,61,82,firm23
8216,65,82,firm54
8217,83,82,firm85
8218,72,82,firm2
8219,69,82,firm33
8220,79,82,firm64
8221,60,82,firm28
8222,51,82,firm51
8223,77,82,firm82
8224,81,82,firm15
8225,83,82,firm46
8226,79,82,firm77
8227,83,82,firm25
8228,63,82,firm56
8229,79,82,firm95
8230,81,82,firm20
8231,56,82,firm43
8232,77,82,firm74
8233,85,82,firm7
8234,73,82,firm38
8235,77,82,firm69
8236,79,82,firm17
8237,71,82,firm48
8238,85,82,firm87
8239,61,82,firm12
8240,79,82,firm35
8241,69,82,firm66
8242,57,82,firm97
8243,77,82,firm30
8244,72,82,firm61
8245,65,82,firm92
8246,83,82,firm9
8247,82,82,firm40
8248,75,82,firm79
8249,85,82,firm4
8250,65,82,firm27
8251,65,82,firm58
8252,71,82,firm89
8253,47,82,firm22
8254,75,82,firm53
8255,67,82,firm84
8256,77,82,firm1
8257,83,82,firm32
8258,41,82,firm71
8259,51,82,firm19
8260,53,82,firm50
8261,83,82,firm81
8262,72,82,firm14
8263,63,82,firm45
8264,80,82,firm76
8265,83,82,firm99
8266,81,82,firm24
8267,83,82,firm63
8268,85,82,firm94
8269,69,82,firm11
8270,85,82,firm42
8271,79,82,firm73
8272,83,82,firm6
8273,82,82,firm37
8274,59,82,firm68
8275,79,82,firm91
8276,77,82,firm16
8277,85,82,firm55
8278,55,82,firm86
8279,78,82,firm3
8280,71,82,firm34
8281,85,82,firm65
8282,73,82,firm96
8283,75,82,firm29
8284,64,82,firm60
8285,71,82,firm83
8286,70,82,firm8
8287,79,82,firm47
8288,63,82,firm78
8289,85,82,firm26
8290,83,82,firm57
8291,51,82,firm88
8292,65,82,firm21
8293,71,82,firm52
8294,37,82,firm75
8295,78,82,firm0
8296,69,82,firm39
8297,85,82,firm70
8298,65,82,firm18
8299,71,82,firm49
8300,67,82,firm80
8301,44,83,firm13
8302,76,83,firm44
8303,80,83,firm67
8304,80,83,firm98
8305,86,83,firm31
8306,42,83,firm62
8307,80,83,firm93
8308,86,83,firm10
8309,70,83,firm41
8310,76,83,firm72
8311,70,83,firm5
8312,74,83,firm36
8313,80,83,firm59
8314,70,83,firm90
8315,62,83,firm23
8316,64,83,firm54
8317,84,83,firm85
8318,73,83,firm2
8319,70,83,firm33
8320,80,83,firm64
8321,61,83,firm28
8322,52,83,firm51
8323,78,83,firm82
8324,82,83,firm15
8325,84,83,firm46
8326,80,83,firm77
8327,84,83,firm25
8328,64,83,firm56
8329,80,83,firm95
8330,82,83,firm20
8331,57,83,firm43
8332,78,83,firm74
8333,86,83,firm7
8334,74,83,firm38
8335,78,83,firm69
8336,80,83,firm17
8337,70,83,firm48
8338,86,83,firm87
8339,62,83,firm12
8340,80,83,firm35
8341,70,83,firm66
8342,58,83,firm97
8343,78,83,firm30
8344,73,83,firm61
8345,64,83,firm92
8346,84,83,firm9
8347,83,83,firm40
8348,76,83,firm79
8349,86,83,firm4
8350,66,83,firm27
8351,66,83,firm58
8352,70,83,firm89
8353,48,83,firm22
8354,76,83,firm53
8355,66,83,firm84
8356,78,83,firm1
8357,84,83,firm32
8358,42,83,firm71
8359,52,83,firm19
8360,54,83,firm50
8361,84,83,firm81
8362,73,83,firm14
8363,64,83,firm45
8364,81,83,firm76
8365,84,83,firm99
8366,82,83,firm24
8367,84,83,firm63
8368,86,83,firm94
8369,70,83,firm11
8370,86,83,firm42
8371,78,83,firm73
8372,84,83,firm6
8373,83,83,firm37
8374,60,83,firm68
8375,80,83,firm91
8376,78,83,firm16
8377,86,83,firm55
8378,56,83,firm86
8379,79,83,firm3
8380,72,83,firm34
8381,86,83,firm65
8382,74,83,firm96
8383,76,83,firm29
8384,65,83,firm60
8385,72,83,firm83
8386,71,83,firm8
8387,80,83,firm47
8388,64,83,firm78
8389,86,83,firm26
8390,84,83,firm57
8391,52,83,firm88
8392,66,83,firm21
8393,72,83,firm52
8394,38,83,firm75
8395,79,83,firm0
8396,70,83,firm39
8397,86,83,firm70
8398,66,83,firm18
8399,72,83,firm49
8400,66,83,firm80
8401,45,84,firm13
8402,77,84,firm44
8403,81,84,firm67
8404,81,84,firm98
8405,87,84,firm31
8406,43,84,firm62
8407,81,84,firm93
8408,87,84,firm10
8409,69,84,firm41
8410,77,84,firm72
8411,71,84,firm5
8412,75,84,firm36
8413,81,84,firm59
8414,71,84,firm90
8415,63,84,firm23
8416,65,84,firm54
8417,85,84,firm85
8418,74,84,firm2
8419,71,84,firm33
8420,81,84,firm64
8421,62,84,firm28
8422,51,84,firm51
8423,79,84,firm82
8424,83,84,firm15
8425,85,84,firm46
8426,81,84,firm77
8427,85,84,firm25
8428,65,84,firm56
8429,79,84,firm95
8430,83,84,firm20
8431,58,84,firm43
8432,79,84,firm74
8433,87,84,firm7
8434,75,84,firm38
8435,79,84,firm69
8436,81,84,firm17
8437,71,84,firm48
8438,87,84,firm87
8439,63,84,firm12
8440,81,84,firm35
8441,71,84,firm66
8442,59,84,firm97
8443,79,84,firm30
8444,74,84,firm61
8445,65,84,firm92
8446,85,84,firm9
8447,84,84,firm40
8448,77,84,firm79
8449,87,84,firm4
8450,67,84,firm27
8451,67,84,firm58
8452,71,84,firm89
8453,49,84,firm22
8454,77,84,firm53
8455,67,84,firm84
8456,79,84,firm1
8457,85,84,firm32
8458,43,84,firm71
8459,53,84,firm19
8460,55,84,firm50
8461,85,84,firm81
8462,74,84,firm14
8463,65,84,firm45
8464,82,84,firm76
8465,85,84,firm99
8466,83,84,firm24
8467,85,84,firm63
8468,87,84,firm94
8469,71,84,firm11
8470,87,84,firm42
8471,77,84,firm73
8472,85,84,firm6
8473,84,84,firm37
8474,61,84,firm68
8475,81,84,firm91
8476,79,84,firm16
8477,87,84,firm55
8478,57,84,firm86
8479,80,84,firm3
8480,73,84,firm34
8481,87,84,firm65
8482,75,84,firm96
8483,77,84,firm29
8484,66,84,firm60
8485,73,84,firm83
8486,72,84,firm8
8487,81,84,firm47
8488,65,84,firm78
8489,87,84,firm26
8490,85,84,firm57
8491,53,84,firm88
8492,67,84,firm21
8493,73,84,firm52
8494,39,84,firm75
8495,80,84,firm0
8496,71,84,firm39
8497,87,84,firm70
8498,67,84,firm18
8499,73,84,firm49
8500,67,84,firm80
8501,46,85,firm13
8502,78,85,firm44
8503,82,85,firm67
8504,82,85,firm98
8505,88,85,firm31
8506,44,85,firm62
8507,82,85,firm93
8508,88,85,firm10
8509,70,85,firm41
8510,78,85,firm72
8511,72,85,firm5
8512,76,85,firm36
8513,82,85,firm59
8514,72,85,firm90
8515,64,85,firm23
8516,66,85,firm54
8517,86,85,firm85
8518,75,85,firm2
8519,72,85,firm33
8520,82,85,firm64
8521,63,85,firm28
8522,52,85,firm51
8523,80,85,firm82
8524,84,85,firm15
8525,86,85,firm46
8526,82,85,firm77
8527,86,85,firm25
8528,66,85,firm56
8529,78,85,firm95
8530,84,85,firm20
8531,59,85,firm43
8532,80,85,firm74
8533,88,85,firm7
8534,76,85,firm38
8535,80,85,firm69
8536,82,85,firm17
8537,72,85,firm48
8538,88,85,firm87
8539,64,85,firm12
8540,82,85,firm35
8541,72,85,firm66
8542,60,85,firm97
8543,80,85,firm30
8544,75,85,firm61
8545,64,85,firm92
8546,86,85,firm9
8547,85,85,firm40
8548,76,85,firm79
8549,88,85,firm4
8550,68,85,firm27
8551,68,85,firm58
8552,72,85,firm89
8553,50,85,firm22
8554,78,85,firm53
8555,68,85,firm84
8556,80,85,firm1
8557,86,85,firm32
8558,44,85,firm71
8559,54,85,firm19
8560,56,85,firm50
8561,86,85,firm81
8562,73,85,firm14
8563,66,85,firm45
8564,83,85,firm76
8565,86,85,firm99
8566,84,85,firm24
8567,86,85,firm63
8568,88,85,firm94
8569,72,85,firm11
8570,88,85,firm42
8571,76,85,firm73
8572,86,85,firm6
8573,85,85,firm37
8574,62,85,firm68
8575,82,85,firm91
8576,80,85,firm16
8577,88,85,firm55
8578,58,85,firm86
8579,81,85,firm3
8580,74,85,firm34
8581,88,85,firm65
8582,76,85,firm96
8583,78,85,firm29
8584,65,85,firm60
8585,74,85,firm83
8586,73,85,firm8
8587,82,85,firm47
8588,66,85,firm78
8589,88,85,firm26
8590,86,85,firm57
8591,54,85,firm88
8592,68,85,firm21
8593,74,85,firm52
8594,40,85,firm75
8595,81,85,firm0
8596,72,85,firm39
8597,88,85,firm70
8598,68,85,firm18
8599,74,85,firm49
8600,66,85,firm80
8601,47,86,firm13
8602,79,86,firm44
8603,83,86,firm67
8604,83,86,firm98
8605,89,86,firm31
8606,45,86,firm62
8607,83,86,firm93
8608,89,86,firm10
8609,71,86,firm41
8610,79,86,firm72
8611,73,86,firm5
8612,77,86,firm36
8613,83,86,firm59
8614,73,86,firm90
8615,65,86,firm23
8616,67,86,firm54
8617,87,86,firm85
8618,76,86,firm2
8619,73,86,firm33
8620,83,86,firm64
8621,64,86,firm28
8622,53,86,firm51
8623,81,86,firm82
8624,85,86,firm15
8625,87,86,firm46
8626,83,86,firm77
8627,87,86,firm25
8628,67,86,firm56
8629,79,86,firm95
8630,85,86,firm20
8631,60,86,firm43
8632,81,86,firm74
8633,89,86,firm7
8634,77,86,firm38
8635,81,86,firm69
8636,83,86,firm17
8637,73,86,firm48
8638,89,86,firm87
8639,65,86,firm12
8640,83,86,firm35
8641,73,86,firm66
8642,61,86,firm97
8643,81,86,firm30
8644,76,86,firm61
8645,63,86,firm92
8646,87,86,firm9
8647,86,86,firm40
8648,75,86,firm79
8649,89,86,firm4
8650,69,86,firm27
8651,69,86,firm58
8652,73,86,firm89
8653,51,86,firm22
8654,79,86,firm53
8655,69,86,firm84
8656,81,86,firm1
8657,87,86,firm32
8658,45,86,firm71
8659,55,86,firm19
8660,57,86,firm50
8661,87,86,firm81
8662,74,86,firm14
8663,67,86,firm45
8664,84,86,firm76
8665,87,86,firm99
8666,85,86,firm24
8667,87,86,firm63
8668,89,86,firm94
8669,73,86,firm11
8670,89,86,firm42
8671,75,86,firm73
8672,87,86,firm6
8673,86,86,firm37
8674,63,86,firm68
8675,83,86,firm91
8676,81,86,firm16
8677,89,86,firm55
8678,59,86,firm86
8679,82,86,firm3
8680,75,86,firm34
8681,89,86,firm65
8682,77,86,firm96
8683,79,86,firm29
8684,64,86,firm60
8685,75,86,firm83
8686,74,86,firm8
8687,83,86,firm47
8688,67,86,firm78
8689,89,86,firm26
8690,87,86,firm57
8691,55,86,firm88
8692,69,86,firm21
8693,75,86,firm52
8694,41,86,firm75
8695,82,86,firm0
8696,73,86,firm39
8697,89,86,firm70
8698,69,86,firm18
8699,73,86,firm49
8700,65,86,firm80
8701,48,87,firm13
8702,80,87,firm44
8703,84,87,firm67
8704,84,87,firm98
8705,90,87,firm31
8706,46,87,firm62
8707,84,87,firm93
8708,90,87,firm10
8709,72,87,firm41
8710,80,87,firm72
8711,74,87,firm5
8712,78,87,firm36
8713,84,87,firm59
8714,74,87,firm90
8715,66,87,firm23
8716,68,87,firm54
8717,88,87,firm85
8718,77,87,firm2
8719,74,87,firm33
8720,84,87,firm64
8721,65,87,firm28
8722,54,87,firm51
8723,82,87,firm82
8724,86,87,firm15
8725,88,87,firm46
8726,84,87,firm77
8727,88,87,firm25
8728,68,87,firm56
8729,80,87,firm95
8730,86,87,firm20
8731,61,87,firm43
8732,82,87,firm74
8733,90,87,firm7
8734,78,87,firm38
8735,82,87,firm69
8736,84,87,firm17
8737,74,87,firm48
8738,90,87,firm87
8739,66,87,firm12
8740,84,87,firm35
8741,74,87,firm66
8742,62,87,firm97
8743,82,87,firm30
8744,77,87,firm61
8745,64,87,firm92
8746,88,87,firm9
8747,87,87,firm40
8748,76,87,firm79
8749,90,87,firm4
8750,70,87,firm27
8751,70,87,firm58
8752,74,87,firm89
8753,52,87,firm22
8754,80,87,firm53
8755,70,87,firm84
8756,82,87,firm1
8757,88,87,firm32
8758,46,87,firm71
8759,56,87,firm19
8760,56,87,firm50
8761,88,87,firm81
8762,75,87,firm14
8763,68,87,firm45
8764,83,87,firm76
8765,88,87,firm99
8766,86,87,firm24
8767,88,87,firm63
8768,90,87,firm94
8769,74,87,firm11
8770,90,87,firm42
8771,76,87,firm73
8772,88,87,firm6
8773,87,87,firm37
8774,64,87,firm68
8775,84,87,firm91
8776,82,87,firm16
8777,88,87,firm55
8778,60,87,firm86
8779,83,87,firm3
8780,76,87,firm34
8781,90,87,firm65
8782,78,87,firm96
8783,80,87,firm29
8784,63,87,firm60
8785,76,87,firm83
8786,75,87,firm8
8787,84,87,firm47
8788,68,87,firm78
8789,90,87,firm26
8790,88,87,firm57
8791,56,87,firm88
8792,70,87,firm21
8793,76,87,firm52
8794,42,87,firm75
8795,83,87,firm0
8796,74,87,firm39
8797,90,87,firm70
8798,70,87,firm18
8799,74,87,firm49
8800,66,87,firm80
8801,49,88,firm13
8802,81,88,firm44
8803,85,88,firm67
8804,85,88,firm98
8805,91,88,firm31
8806,47,88,firm62
8807,85,88,firm93
8808,91,88,firm10
8809,73,88,firm41
8810,81,88,firm72
8811,75,88,firm5
8812,79,88,firm36
8813,85,88,firm59
8814,75,88,firm90
8815,67,88,firm23
8816,69,88,firm54
8817,89,88,firm85
8818,78,88,firm2
8819,75,88,firm33
8820,85,88,firm64
8821,66,88,firm28
8822,55,88,firm51
8823,83,88,firm82
8824,87,88,firm15
8825,89,88,firm46
8826,85,88,firm77
8827,89,88,firm25
8828,69,88,firm56
8829,81,88,firm95
8830,87,88,firm20
8831,62,88,firm43
8832,83,88,firm74
8833,91,88,firm7
8834,79,88,firm38
8835,83,88,firm69
8836,85,88,firm17
8837,75,88,firm48
8838,91,88,firm87
8839,67,88,firm12
8840,85,88,firm35
8841,75,88,firm66
8842,63,88,firm97
8843,83,88,firm30
8844,78,88,firm61
8845,65,88,firm92
8846,89,88,firm9
8847,88,88,firm40
8848,77,88,firm79
8849,91,88,firm4
8850,71,88,firm27
8851,71,88,firm58
8852,75,88,firm89
8853,53,88,firm22
8854,81,88,firm53
8855,71,88,firm84
8856,83,88,firm1
8857,89,88,firm32
8858,47,88,firm71
8859,57,88,firm19
8860,57,88,firm50
8861,89,88,firm81
8862,76,88,firm14
8863,69,88,firm45
8864,82,88,firm76
