index,consumption_good,round,name,HH_
8068,0,80,household3,76
8069,1,80,household36,94
8070,0,80,household95,78
8071,0,80,household17,71
8072,2,80,household76,88
8073,2,80,household50,74
8074,2,80,household14,65
8075,3,80,household47,97
8076,1,80,household90,92
8077,1,80,household28,88
8078,1,80,household87,73
8079,1,80,household61,83
8080,0,80,household9,78
8081,0,80,household68,92
8082,3,80,household42,80
8083,2,80,household6,84
8084,1,80,household39,82
8085,2,80,household82,83
8086,2,80,household56,81
8087,0,80,household20,72
8088,0,80,household79,78
8089,1,80,household53,84
8090,0,80,household96,87
8091,0,80,household1,77
8092,1,80,household34,77
8093,2,80,household93,87
8094,0,80,household31,65
8095,2,80,household74,82
8096,0,80,household48,94
8097,1,80,household12,96
8098,0,80,household71,91
8099,3,80,household45,101
8100,1,80,household88,75
8101,2,81,household26,75
8102,1,81,household85,73
8103,1,81,household59,75
8104,1,81,household23,71
8105,0,81,household66,84
8106,1,81,household40,75
8107,0,81,household99,82
8108,2,81,household4,88
8109,3,81,household37,105
8110,1,81,household80,62
8111,0,81,household18,83
8112,3,81,household77,85
8113,3,81,household51,75
8114,0,81,household15,83
8115,1,81,household32,79
8116,1,81,household91,91
8117,2,81,household29,100
8118,1,81,household72,81
8119,3,81,household62,81
8120,0,81,household10,72
8121,1,81,household69,80
8122,1,81,household43,87
8123,2,81,household7,91
8124,1,81,household24,106
8125,1,81,household83,71
8126,4,81,household57,67
8127,0,81,household21,63
8128,0,81,household64,71
8129,1,81,household54,84
8130,0,81,household97,85
8131,1,81,household2,80
8132,1,81,household35,90
8133,0,81,household94,73
8134,1,81,household16,83
8135,1,81,household75,70
8136,1,81,household49,86
8137,0,81,household13,78
8138,0,81,household46,83
8139,3,81,household89,64
8140,0,81,household27,63
8141,0,81,household86,68
8142,1,81,household60,72
8143,0,81,household8,72
8144,2,81,household67,70
8145,1,81,household41,87
8146,0,81,household5,96
8147,4,81,household38,73
8148,2,81,household81,85
8149,0,81,household19,96
8150,1,81,household78,74
8151,1,81,household52,85
8152,2,81,household0,71
8153,1,81,household33,94
8154,3,81,household92,90
8155,0,81,household30,97
8156,1,81,household73,91
8157,3,81,household63,82
8158,0,81,household11,67
8159,0,81,household70,83
8160,0,81,household44,93
8161,2,81,household25,81
8162,1,81,household84,102
8163,1,81,household58,71
8164,2,81,household22,78
8165,2,81,household65,91
8166,0,81,household55,86
8167,0,81,household98,70
8168,1,81,household3,77
8169,0,81,household36,94
8170,1,81,household95,79
8171,0,81,household17,71
8172,3,81,household76,91
8173,4,81,household50,78
8174,1,81,household14,66
8175,0,81,household47,97
8176,0,81,household90,92
8177,0,81,household28,88
8178,1,81,household87,74
8179,1,81,household61,84
8180,0,81,household9,78
8181,1,81,household68,93
8182,0,81,household42,80
8183,0,81,household6,84
8184,1,81,household39,83
8185,0,81,household82,83
8186,1,81,household56,82
8187,0,81,household20,72
8188,0,81,household79,78
8189,1,81,household53,85
8190,1,81,household96,88
8191,1,81,household1,78
8192,0,81,household34,77
8193,0,81,household93,87
8194,1,81,household31,66
8195,1,81,household74,83
8196,1,81,household48,95
8197,2,81,household12,98
8198,1,81,household71,92
8199,1,81,household45,102
8200,0,81,household88,75
8201,0,82,household26,75
8202,1,82,household85,74
8203,0,82,household59,75
8204,2,82,household23,73
8205,1,82,household66,85
8206,0,82,household40,75
8207,0,82,household99,82
8208,1,82,household4,89
8209,0,82,household37,105
8210,1,82,household80,63
8211,0,82,household18,83
8212,1,82,household77,86
8213,2,82,household51,77
8214,0,82,household15,83
8215,0,82,household32,79
8216,2,82,household91,93
8217,0,82,household29,100
8218,1,82,household72,82
8219,0,82,household62,81
8220,2,82,household10,74
8221,3,82,household69,83
8222,1,82,household43,88
8223,0,82,household7,91
8224,0,82,household24,106
8225,1,82,household83,72
8226,2,82,household57,69
8227,0,82,household21,63
8228,2,82,household64,73
8229,0,82,household54,84
8230,1,82,household97,86
8231,2,82,household2,82
8232,0,82,household35,90
8233,0,82,household94,73
8234,3,82,household16,86
8235,3,82,household75,73
8236,0,82,household49,86
8237,2,82,household13,80
8238,0,82,household46,83
8239,1,82,household89,65
8240,1,82,household27,64
8241,1,82,household86,69
8242,0,82,household60,72
8243,1,82,household8,73
8244,0,82,household67,70
8245,2,82,household41,89
8246,2,82,household5,98
8247,0,82,household38,73
8248,0,82,household81,85
8249,0,82,household19,96
8250,3,82,household78,77
8251,1,82,household52,86
8252,0,82,household0,71
8253,1,82,household33,95
8254,2,82,household92,92
8255,1,82,household30,98
8256,0,82,household73,91
8257,2,82,household63,84
8258,3,82,household11,70
8259,3,82,household70,86
8260,1,82,household44,94
8261,1,82,household25,82
8262,1,82,household84,103
8263,0,82,household58,71
8264,0,82,household22,78
8265,0,82,household65,91
8266,1,82,household55,87
8267,1,82,household98,71
8268,4,82,household3,81
8269,0,82,household36,94
8270,1,82,household95,80
8271,0,82,household17,71
8272,0,82,household76,91
8273,2,82,household50,80
8274,1,82,household14,67
8275,1,82,household47,98
8276,0,82,household90,92
8277,0,82,household28,88
8278,2,82,household87,76
8279,1,82,household61,85
8280,1,82,household9,79
8281,0,82,household68,93
8282,2,82,household42,82
8283,3,82,household6,87
8284,0,82,household39,83
8285,2,82,household82,85
8286,2,82,household56,84
8287,2,82,household20,74
8288,4,82,household79,82
8289,0,82,household53,85
8290,1,82,household96,89
8291,1,82,household1,79
8292,2,82,household34,79
8293,1,82,household93,88
8294,0,82,household31,66
8295,0,82,household74,83
8296,0,82,household48,95
8297,3,82,household12,101
8298,0,82,household71,92
8299,1,82,household45,103
8300,0,82,household88,75
8301,0,83,household26,75
8302,0,83,household85,74
8303,0,83,household59,75
8304,1,83,household23,74
8305,0,83,household66,85
8306,1,83,household40,76
8307,0,83,household99,82
8308,2,83,household4,91
8309,3,83,household37,108
8310,2,83,household80,65
8311,2,83,household18,85
8312,1,83,household77,87
8313,2,83,household51,79
8314,0,83,household15,83
8315,0,83,household32,79
8316,2,83,household91,95
8317,2,83,household29,102
8318,2,83,household72,84
8319,1,83,household62,82
8320,0,83,household10,74
8321,2,83,household69,85
8322,0,83,household43,88
8323,3,83,household7,94
8324,2,83,household24,108
8325,0,83,household83,72
8326,1,83,household57,70
8327,3,83,household21,66
8328,0,83,household64,73
8329,0,83,household54,84
8330,0,83,household97,86
8331,0,83,household2,82
8332,1,83,household35,91
8333,1,83,household94,74
8334,1,83,household16,87
8335,2,83,household75,75
8336,1,83,household49,87
8337,1,83,household13,81
8338,0,83,household46,83
8339,0,83,household89,65
8340,0,83,household27,64
8341,0,83,household86,69
8342,1,83,household60,73
8343,0,83,household8,73
8344,1,83,household67,71
8345,2,83,household41,91
8346,1,83,household5,99
8347,0,83,household38,73
8348,2,83,household81,87
8349,1,83,household19,97
8350,1,83,household78,78
8351,0,83,household52,86
8352,0,83,household0,71
8353,0,83,household33,95
8354,0,83,household92,92
8355,2,83,household30,100
8356,3,83,household73,94
8357,1,83,household63,85
8358,1,83,household11,71
8359,0,83,household70,86
8360,0,83,household44,94
8361,0,83,household25,82
8362,1,83,household84,104
8363,1,83,household58,72
8364,2,83,household22,80
8365,1,83,household65,92
8366,1,83,household55,88
8367,0,83,household98,71
8368,4,83,household3,85
8369,1,83,household36,95
8370,0,83,household95,80
8371,1,83,household17,72
8372,0,83,household76,91
8373,1,83,household50,81
8374,1,83,household14,68
8375,1,83,household47,99
8376,3,83,household90,95
8377,0,83,household28,88
8378,1,83,household87,77
8379,2,83,household61,87
8380,1,83,household9,80
8381,1,83,household68,94
8382,2,83,household42,84
8383,1,83,household6,88
8384,1,83,household39,84
8385,2,83,household82,87
8386,1,83,household56,85
8387,1,83,household20,75
8388,0,83,household79,82
8389,1,83,household53,86
8390,0,83,household96,89
8391,2,83,household1,81
8392,1,83,household34,80
8393,1,83,household93,89
8394,1,83,household31,67
8395,0,83,household74,83
8396,2,83,household48,97
8397,2,83,household12,103
8398,3,83,household71,95
8399,0,83,household45,103
8400,1,83,household88,76
8401,3,84,household26,78
8402,3,84,household85,77
8403,2,84,household59,77
8404,1,84,household23,75
8405,2,84,household66,87
8406,0,84,household40,76
8407,0,84,household99,82
8408,1,84,household4,92
8409,1,84,household37,109
8410,1,84,household80,66
8411,1,84,household18,86
8412,1,84,household77,88
8413,1,84,household51,80
8414,0,84,household15,83
8415,1,84,household32,80
8416,0,84,household91,95
8417,0,84,household29,102
8418,0,84,household72,84
8419,0,84,household62,82
8420,1,84,household10,75
8421,1,84,household69,86
8422,0,84,household43,88
8423,0,84,household7,94
8424,1,84,household24,109
8425,1,84,household83,73
8426,1,84,household57,71
8427,1,84,household21,67
8428,2,84,household64,75
8429,0,84,household54,84
8430,0,84,household97,86
8431,0,84,household2,82
8432,1,84,household35,92
8433,2,84,household94,76
8434,2,84,household16,89
8435,3,84,household75,78
8436,3,84,household49,90
8437,0,84,household13,81
8438,0,84,household46,83
8439,0,84,household89,65
8440,1,84,household27,65
8441,2,84,household86,71
8442,0,84,household60,73
8443,1,84,household8,74
8444,1,84,household67,72
8445,0,84,household41,91
8446,1,84,household5,100
8447,0,84,household38,73
8448,0,84,household81,87
8449,0,84,household19,97
8450,0,84,household78,78
8451,1,84,household52,87
8452,0,84,household0,71
8453,0,84,household33,95
8454,3,84,household92,95
8455,1,84,household30,101
8456,2,84,household73,96
8457,1,84,household63,86
8458,1,84,household11,72
8459,0,84,household70,86
8460,0,84,household44,94
8461,1,84,household25,83
8462,0,84,household84,104
8463,3,84,household58,75
8464,3,84,household22,83
8465,0,84,household65,92
8466,1,84,household55,89
8467,1,84,household98,72
8468,2,84,household3,87
8469,1,84,household36,96
8470,0,84,household95,80
8471,2,84,household17,74
8472,1,84,household76,92
8473,2,84,household50,83
8474,0,84,household14,68
8475,1,84,household47,100
8476,1,84,household90,96
8477,2,84,household28,90
8478,3,84,household87,80
8479,2,84,household61,89
8480,2,84,household9,82
8481,1,84,household68,95
8482,2,84,household42,86
8483,0,84,household6,88
8484,1,84,household39,85
8485,1,84,household82,88
8486,3,84,household56,88
8487,2,84,household20,77
8488,2,84,household79,84
8489,0,84,household53,86
8490,0,84,household96,89
8491,0,84,household1,81
8492,0,84,household34,80
8493,0,84,household93,89
8494,2,84,household31,69
8495,1,84,household74,84
8496,2,84,household48,99
8497,1,84,household12,104
8498,2,84,household71,97
8499,0,84,household45,103
8500,0,84,household88,76
8501,1,85,household26,79
8502,1,85,household85,78
8503,1,85,household59,78
8504,2,85,household23,77
8505,1,85,household66,88
8506,1,85,household40,77
8507,2,85,household99,84
8508,1,85,household4,93
8509,3,85,household37,112
8510,0,85,household80,66
8511,3,85,household18,89
8512,2,85,household77,90
8513,1,85,household51,81
8514,3,85,household15,86
8515,1,85,household32,81
8516,0,85,household91,95
8517,0,85,household29,102
8518,1,85,household72,85
8519,0,85,household62,82
8520,0,85,household10,75
8521,1,85,household69,87
8522,0,85,household43,88
8523,3,85,household7,97
8524,0,85,household24,109
8525,1,85,household83,74
8526,2,85,household57,73
8527,1,85,household21,68
8528,2,85,household64,77
8529,0,85,household54,84
8530,2,85,household97,88
8531,1,85,household2,83
8532,1,85,household35,93
8533,0,85,household94,76
8534,1,85,household16,90
8535,2,85,household75,80
8536,0,85,household49,90
8537,0,85,household13,81
8538,0,85,household46,83
8539,0,85,household89,65
8540,1,85,household27,66
8541,2,85,household86,73
8542,2,85,household60,75
8543,0,85,household8,74
8544,1,85,household67,73
8545,2,85,household41,93
8546,1,85,household5,101
8547,2,85,household38,75
8548,2,85,household81,89
8549,2,85,household19,99
8550,1,85,household78,79
8551,1,85,household52,88
8552,0,85,household0,71
8553,0,85,household33,95
8554,3,85,household92,98
8555,0,85,household30,101
8556,0,85,household73,96
8557,1,85,household63,87
8558,1,85,household11,73
8559,1,85,household70,87
8560,3,85,household44,97
8561,0,85,household25,83
8562,1,85,household84,105
8563,0,85,household58,75
8564,0,85,household22,83
8565,0,85,household65,92
8566,0,85,household55,89
8567,2,85,household98,74
8568,1,85,household3,88
8569,0,85,household36,96
8570,2,85,household95,82
8571,1,85,household17,75
8572,1,85,household76,93
8573,3,85,household50,86
8574,0,85,household14,68
8575,0,85,household47,100
8576,3,85,household90,99
8577,1,85,household28,91
8578,1,85,household87,81
8579,2,85,household61,91
8580,1,85,household9,83
8581,3,85,household68,98
8582,0,85,household42,86
8583,0,85,household6,88
8584,0,85,household39,85
8585,1,85,household82,89
8586,0,85,household56,88
8587,0,85,household20,77
8588,0,85,household79,84
8589,0,85,household53,86
8590,0,85,household96,89
8591,0,85,household1,81
8592,0,85,household34,80
8593,1,85,household93,90
8594,0,85,household31,69
8595,2,85,household74,86
8596,1,85,household48,100
8597,0,85,household12,104
8598,2,85,household71,99
8599,1,85,household45,104
8600,3,85,household88,79
8601,1,86,household26,80
8602,3,86,household85,81
8603,0,86,household59,78
8604,0,86,household23,77
8605,0,86,household66,88
8606,2,86,household40,79
8607,2,86,household99,86
8608,1,86,household4,94
8609,1,86,household37,113
8610,0,86,household80,66
8611,1,86,household18,90
8612,1,86,household77,91
8613,3,86,household51,84
8614,0,86,household15,86
8615,1,86,household32,82
8616,2,86,household91,97
8617,0,86,household29,102
8618,2,86,household72,87
8619,3,86,household62,85
8620,1,86,household10,76
8621,2,86,household69,89
8622,1,86,household43,89
8623,0,86,household7,97
8624,0,86,household24,109
8625,0,86,household83,74
8626,0,86,household57,73
8627,1,86,household21,69
8628,0,86,household64,77
8629,0,86,household54,84
8630,0,86,household97,88
8631,0,86,household2,83
8632,0,86,household35,93
8633,0,86,household94,76
8634,1,86,household16,91
8635,1,86,household75,81
8636,1,86,household49,91
8637,2,86,household13,83
8638,3,86,household46,86
8639,1,86,household89,66
8640,1,86,household27,67
8641,2,86,household86,75
8642,1,86,household60,76
8643,2,86,household8,76
8644,1,86,household67,74
8645,4,86,household41,97
8646,0,86,household5,101
8647,3,86,household38,78
8648,0,86,household81,89
8649,0,86,household19,99
8650,0,86,household78,79
8651,6,86,household52,94
8652,2,86,household0,73
8653,0,86,household33,95
8654,1,86,household92,99
8655,1,86,household30,102
8656,1,86,household73,97
8657,5,86,household63,92
8658,1,86,household11,74
8659,0,86,household70,87
8660,3,86,household44,100
8661,0,86,household25,83
8662,1,86,household84,106
8663,1,86,household58,76
8664,1,86,household22,84
8665,0,86,household65,92
8666,0,86,household55,89
8667,1,86,household98,75
8668,0,86,household3,88
8669,1,86,household36,97
8670,3,86,household95,85
8671,0,86,household17,75
8672,2,86,household76,95
8673,1,86,household50,87
8674,0,86,household14,68
8675,1,86,household47,101
8676,0,86,household90,99
8677,0,86,household28,91
8678,0,86,household87,81
8679,2,86,household61,93
8680,0,86,household9,83
8681,2,86,household68,100
8682,0,86,household42,86
8683,0,86,household6,88
8684,1,86,household39,86
8685,1,86,household82,90
8686,1,86,household56,89
8687,1,86,household20,78
8688,1,86,household79,85
8689,0,86,household53,86
8690,1,86,household96,90
8691,3,86,household1,84
8692,1,86,household34,81
8693,1,86,household93,91
8694,0,86,household31,69
8695,0,86,household74,86
8696,0,86,household48,100
8697,0,86,household12,104
8698,1,86,household71,100
8699,0,86,household45,104
8700,1,86,household88,80
8701,2,87,household26,82
8702,1,87,household85,82
8703,0,87,household59,78
8704,2,87,household23,79
8705,1,87,household66,89
8706,1,87,household40,80
8707,0,87,household99,86
8708,2,87,household4,96
8709,1,87,household37,114
8710,2,87,household80,68
8711,0,87,household18,90
8712,1,87,household77,92
8713,1,87,household51,85
8714,2,87,household15,88
8715,1,87,household32,83
8716,1,87,household91,98
8717,1,87,household29,103
8718,1,87,household72,88
8719,1,87,household62,86
8720,1,87,household10,77
8721,0,87,household69,89
8722,1,87,household43,90
8723,0,87,household7,97
8724,0,87,household24,109
8725,1,87,household83,75
8726,3,87,household57,76
8727,1,87,household21,70
8728,1,87,household64,78
8729,1,87,household54,85
8730,0,87,household97,88
8731,1,87,household2,84
8732,1,87,household35,94
8733,2,87,household94,78
8734,1,87,household16,92
8735,0,87,household75,81
8736,1,87,household49,92
8737,2,87,household13,85
8738,2,87,household46,88
8739,2,87,household89,68
8740,4,87,household27,71
8741,2,87,household86,77
8742,1,87,household60,77
8743,2,87,household8,78
8744,1,87,household67,75
8745,0,87,household41,97
8746,0,87,household5,101
8747,2,87,household38,80
8748,3,87,household81,92
8749,1,87,household19,100
8750,0,87,household78,79
8751,0,87,household52,94
8752,2,87,household0,75
8753,1,87,household33,96
8754,0,87,household92,99
8755,4,87,household30,106
8756,0,87,household73,97
8757,2,87,household63,94
8758,0,87,household11,74
8759,1,87,household70,88
8760,2,87,household44,102
8761,3,87,household25,86
8762,1,87,household84,107
8763,1,87,household58,77
8764,0,87,household22,84
8765,1,87,household65,93
8766,0,87,household55,89
8767,0,87,household98,75
8768,1,87,household3,89
8769,2,87,household36,99
8770,4,87,household95,89
8771,1,87,household17,76
8772,0,87,household76,95
8773,2,87,household50,89
8774,2,87,household14,70
8775,1,87,household47,102
8776,0,87,household90,99
8777,0,87,household28,91
8778,2,87,household87,83
8779,1,87,household61,94
8780,0,87,household9,83
8781,0,87,household68,100
8782,0,87,household42,86
8783,2,87,household6,90
8784,0,87,household39,86
8785,0,87,household82,90
8786,0,87,household56,89
8787,0,87,household20,78
8788,0,87,household79,85
8789,0,87,household53,86
8790,1,87,household96,91
8791,1,87,household1,85
8792,1,87,household34,82
8793,1,87,household93,92
8794,0,87,household31,69
8795,0,87,household74,86
8796,0,87,household48,100
8797,1,87,household12,105
8798,1,87,household71,101
8799,0,87,household45,104
8800,0,87,household88,80
8801,3,88,household26,85
8802,0,88,household85,82
8803,2,88,household59,80
8804,2,88,household23,81
8805,2,88,household66,91
8806,4,88,household40,84
8807,0,88,household99,86
8808,2,88,household4,98
8809,2,88,household37,116
8810,2,88,household80,70
8811,1,88,household18,91
8812,0,88,household77,92
8813,0,88,household51,85
8814,0,88,household15,88
8815,0,88,household32,83
8816,0,88,household91,98
8817,2,88,household29,105
8818,1,88,household72,89
8819,0,88,household62,86
8820,0,88,household10,77
8821,2,88,household69,91
8822,1,88,household43,91
8823,1,88,household7,98
8824,1,88,household24,110
8825,2,88,household83,77
8826,1,88,household57,77
8827,0,88,household21,70
8828,0,88,household64,78
8829,2,88,household54,87
8830,1,88,household97,89
8831,0,88,household2,84
8832,0,88,household35,94
8833,1,88,household94,79
8834,3,88,household16,95
8835,2,88,household75,83
8836,0,88,household49,92
8837,0,88,household13,85
8838,0,88,household46,88
8839,1,88,household89,69
8840,0,88,household27,71
8841,0,88,household86,77
8842,0,88,household60,77
8843,1,88,household8,79
8844,1,88,household67,76
8845,0,88,household41,97
8846,1,88,household5,102
8847,2,88,household38,82
8848,0,88,household81,92
8849,1,88,household19,101
8850,1,88,household78,80
8851,1,88,household52,95
8852,0,88,household0,75
8853,0,88,household33,96
8854,1,88,household92,100
8855,1,88,household30,107
8856,1,88,household73,98
8857,0,88,household63,94
8858,0,88,household11,74
8859,1,88,household70,89
8860,0,88,household44,102
8861,0,88,household25,86
8862,0,88,household84,107
8863,0,88,household58,77
8864,2,88,household22,86
8865,1,88,household65,94
8866,3,88,household55,92
8867,0,88,household98,75
8868,1,88,household3,90
8869,0,88,household36,99
8870,1,88,household95,90
8871,1,88,household17,77
8872,4,88,household76,99
8873,2,88,household50,91
8874,0,88,household14,70
8875,3,88,household47,105
8876,1,88,household90,100
8877,2,88,household28,93
8878,1,88,household87,84
8879,1,88,household61,95
8880,1,88,household9,84
8881,3,88,household68,103
8882,0,88,household42,86
8883,2,88,household6,92
8884,2,88,household39,88
8885,0,88,household82,90
8886,0,88,household56,89
8887,0,88,household20,78
8888,3,88,household79,88
8889,0,88,household53,86
8890,1,88,household96,92
8891,1,88,household1,86
8892,0,88,household34,82
8893,3,88,household93,95
8894,1,88,household31,70
8895,1,88,household74,87
8896,1,88,household48,101
8897,0,88,household12,105
8898,2,88,household71,103
8899,2,88,household45,106
8900,1,88,household88,81
8901,1,89,household26,86
8902,4,89,household85,86
8903,0,89,household59,80
8904,1,89,household23,82
8905,1,89,household66,92
8906,3,89,household40,87
8907,2,89,household99,88
8908,2,89,household4,100
8909,0,89,household37,116
8910,0,89,household80,70
8911,0,89,household18,91
8912,0,89,household77,92
8913,1,89,household51,86
8914,0,89,household15,88
8915,0,89,household32,83
8916,0,89,household91,98
8917,1,89,household29,106
8918,0,89,household72,89
8919,0,89,household62,86
8920,2,89,household10,79
8921,2,89,household69,93
8922,0,89,household43,91
8923,2,89,household7,100
8924,1,89,household24,111
8925,1,89,household83,78
8926,0,89,household57,77
8927,0,89,household21,70
8928,2,89,household64,80
8929,0,89,household54,87
8930,1,89,household97,90
8931,1,89,household2,85
8932,1,89,household35,95
8933,0,89,household94,79
8934,4,89,household16,99
8935,2,89,household75,85
8936,1,89,household49,93
8937,1,89,household13,86
8938,1,89,household46,89
8939,2,89,household89,71
8940,0,89,household27,71
8941,1,89,household86,78
8942,0,89,household60,77
8943,0,89,household8,79
8944,2,89,household67,78
8945,2,89,household41,99
8946,3,89,household5,105
8947,0,89,household38,82
8948,1,89,household81,93
8949,1,89,household19,102
8950,0,89,household78,80
8951,0,89,household52,95
8952,1,89,household0,76
8953,0,89,household33,96
8954,0,89,household92,100
8955,1,89,household30,108
8956,2,89,household73,100
8957,1,89,household63,95
8958,1,89,household11,75
8959,1,89,household70,90
8960,1,89,household44,103
8961,2,89,household25,88
8962,0,89,household84,107
8963,0,89,household58,77
8964,1,89,household22,87
8965,0,89,household65,94
8966,0,89,household55,92
8967,3,89,household98,78
8968,3,89,household3,93
8969,1,89,household36,100
8970,1,89,household95,91
8971,1,89,household17,78
8972,0,89,household76,99
8973,3,89,household50,94
8974,2,89,household14,72
8975,1,89,household47,106
8976,0,89,household90,100
8977,0,89,household28,93
8978,1,89,household87,85
8979,3,89,household61,98
8980,1,89,household9,85
8981,0,89,household68,103
8982,2,89,household42,88
8983,2,89,household6,94
8984,1,89,household39,89
8985,1,89,household82,91
8986,3,89,household56,92
8987,0,89,household20,78
8988,0,89,household79,88
8989,1,89,household53,87
8990,0,89,household96,92
8991,1,89,household1,87
8992,1,89,household34,83
8993,0,89,household93,95
8994,1,89,household31,71
8995,2,89,household74,89
8996,0,89,household48,101
8997,1,89,household12,106
8998,0,89,household71,103
8999,3,89,household45,109
9000,0,89,household88,81
9001,3,90,household26,89
9002,3,90,household85,89
9003,0,90,household59,80
9004,0,90,household23,82
9005,1,90,household66,93
9006,0,90,household40,87
9007,1,90,household99,89
9008,0,90,household4,100
9009,0,90,household37,116
9010,0,90,household80,70
9011,3,90,household18,94
9012,2,90,household77,94
9013,0,90,household51,86
9014,4,90,household15,92
9015,0,90,household32,83
9016,0,90,household91,98
9017,2,90,household29,108
9018,0,90,household72,89
9019,0,90,household62,86
9020,3,90,household10,82
9021,0,90,household69,93
9022,1,90,household43,92
9023,1,90,household7,101
9024,3,90,household24,114
9025,1,90,household83,79
9026,2,90,household57,79
9027,4,90,household21,74
9028,1,90,household64,81
9029,3,90,household54,90
9030,1,90,household97,91
9031,2,90,household2,87
9032,2,90,household35,97
9033,0,90,household94,79
9034,0,90,household16,99
9035,2,90,household75,87
9036,0,90,household49,93
9037,1,90,household13,87
9038,2,90,household46,91
9039,0,90,household89,71
9040,1,90,household27,72
9041,1,90,household86,79
9042,1,90,household60,78
9043,0,90,household8,79
9044,5,90,household67,83
9045,0,90,household41,99
9046,1,90,household5,106
9047,0,90,household38,82
9048,1,90,household81,94
9049,2,90,household19,104
9050,0,90,household78,80
9051,2,90,household52,97
9052,1,90,household0,77
9053,2,90,household33,98
9054,0,90,household92,100
9055,1,90,household30,109
9056,2,90,household73,102
9057,1,90,household63,96
9058,1,90,household11,76
9059,2,90,household70,92
9060,0,90,household44,103
9061,1,90,household25,89
9062,0,90,household84,107
9063,1,90,household58,78
9064,0,90,household22,87
9065,1,90,household65,95
9066,1,90,household55,93
9067,0,90,household98,78
9068,3,90,household3,96
9069,1,90,household36,101
9070,1,90,household95,92
9071,1,90,household17,79
9072,0,90,household76,99
9073,1,90,household50,95
9074,1,90,household14,73
9075,2,90,household47,108
9076,2,90,household90,102
9077,0,90,household28,93
9078,0,90,household87,85
9079,2,90,household61,100
9080,1,90,household9,86
9081,2,90,household68,105
9082,1,90,household42,89
9083,1,90,household6,95
9084,0,90,household39,89
9085,0,90,household82,91
9086,0,90,household56,92
9087,0,90,household20,78
9088,0,90,household79,88
9089,2,90,household53,89
9090,2,90,household96,94
9091,0,90,household1,87
9092,0,90,household34,83
9093,0,90,household93,95
9094,0,90,household31,71
9095,0,90,household74,89
9096,0,90,household48,101
9097,0,90,household12,106
9098,0,90,household71,103
9099,0,90,household45,109
9100,1,90,household88,82
9101,0,91,household26,89
9102,2,91,household85,91
9103,1,91,household59,81
9104,2,91,household23,84
9105,2,91,household66,95
9106,2,91,household40,89
9107,0,91,household99,89
9108,2,91,household4,102
9109,0,91,household37,116
9110,1,91,household80,71
9111,1,91,household18,95
9112,0,91,household77,94
9113,1,91,household51,87
9114,0,91,household15,92
9115,1,91,household32,84
9116,0,91,household91,98
9117,3,91,household29,111
9118,0,91,household72,89
9119,1,91,household62,87
9120,0,91,household10,82
9121,1,91,household69,94
9122,1,91,household43,93
9123,1,91,household7,102
9124,0,91,household24,114
9125,1,91,household83,80
9126,1,91,household57,80
9127,1,91,household21,75
9128,1,91,household64,82
9129,2,91,household54,92
9130,5,91,household97,96
9131,1,91,household2,88
9132,2,91,household35,99
9133,2,91,household94,81
9134,1,91,household16,100
9135,1,91,household75,88
9136,1,91,household49,94
9137,0,91,household13,87
9138,0,91,household46,91
9139,1,91,household89,72
9140,1,91,household27,73
9141,1,91,household86,80
9142,0,91,household60,78
9143,0,91,household8,79
9144,2,91,household67,85
9145,0,91,household41,99
9146,1,91,household5,107
9147,1,91,household38,83
9148,0,91,household81,94
9149,1,91,household19,105
9150,0,91,household78,80
9151,1,91,household52,98
9152,1,91,household0,78
9153,1,91,household33,99
9154,2,91,household92,102
9155,1,91,household30,110
9156,1,91,household73,103
9157,1,91,household63,97
9158,1,91,household11,77
9159,1,91,household70,93
9160,0,91,household44,103
9161,2,91,household25,91
9162,0,91,household84,107
9163,1,91,household58,79
9164,0,91,household22,87
9165,2,91,household65,97
9166,0,91,household55,93
9167,1,91,household98,79
9168,0,91,household3,96
9169,0,91,household36,101
9170,0,91,household95,92
9171,0,91,household17,79
9172,1,91,household76,100
9173,1,91,household50,96
9174,3,91,household14,76
9175,0,91,household47,108
9176,1,91,household90,103
9177,1,91,household28,94
9178,0,91,household87,85
9179,0,91,household61,100
9180,1,91,household9,87
9181,0,91,household68,105
9182,1,91,household42,90
9183,3,91,household6,98
9184,1,91,household39,90
9185,4,91,household82,95
9186,1,91,household56,93
9187,1,91,household20,79
9188,6,91,household79,94
9189,1,91,household53,90
9190,0,91,household96,94
9191,1,91,household1,88
9192,1,91,household34,84
9193,0,91,household93,95
9194,0,91,household31,71
9195,0,91,household74,89
9196,2,91,household48,103
9197,0,91,household12,106
9198,0,91,household71,103
9199,3,91,household45,112
9200,2,91,household88,84
9201,0,92,household26,89
9202,0,92,household85,91
9203,1,92,household59,82
9204,0,92,household23,84
9205,1,92,household66,96
9206,1,92,household40,90
9207,0,92,household99,89
9208,3,92,household4,105
9209,0,92,household37,116
9210,1,92,household80,72
9211,2,92,household18,97
9212,0,92,household77,94
9213,2,92,household51,89
9214,1,92,household15,93
9215,3,92,household32,87
9216,0,92,household91,98
9217,3,92,household29,114
9218,1,92,household72,90
9219,1,92,household62,88
9220,0,92,household10,82
9221,0,92,household69,94
9222,1,92,household43,94
9223,1,92,household7,103
9224,1,92,household24,115
9225,1,92,household83,81
9226,4,92,household57,84
9227,0,92,household21,75
9228,2,92,household64,84
9229,2,92,household54,94
9230,0,92,household97,96
9231,1,92,household2,89
9232,3,92,household35,102
